Date,Close,High,Low,Open,Volume,RSI_14,Microsoft stock,sell Microsoft stock,buy Microsoft stock
2019-08-19,128.962890625,132.4257473055587,126.33721287255808,131.91203310998506,118013600,61.25378504722951,59,0,48
2019-08-26,130.93209838867188,132.40665442304115,129.09601628582487,130.57058683639846,80974000,63.437135689861925,48,0,27
2019-09-02,129.49559020996094,133.5482826775509,127.96394176186642,132.34008433248104,126329700,60.74791271968605,60,0,38
2019-09-09,131.77882385253906,131.92151818299038,129.05800732766835,131.14143164950897,108900800,63.40343817150132,66,0,47
2019-09-16,132.5779266357422,135.44143717788867,129.4099822003167,133.4721830519905,143233900,64.31341365327987,58,0,41
2019-09-23,128.09713745117188,133.5292618331133,127.0792174594162,132.6540361573304,109203500,55.91740353363891,68,0,50
2019-09-30,131.512451171875,131.95005679522282,126.73674920044192,128.38255337871783,107634700,60.18407298172389,57,0,42
2019-10-07,133.5768280029297,134.88965922468222,131.52194280861255,131.75026822449448,96852200,62.54393718701854,57,0,32
2019-10-14,130.56114196777344,134.53771290425678,129.01046220680792,134.0905845623368,131087900,57.20959482927896,93,51,81
2019-10-21,137.57241821289062,138.58082998814834,131.92149160611598,132.6064532867072,137355200,64.73936091511348,96,71,66
2019-10-28,137.04917907714844,137.96246613999554,136.01222846048438,137.8482961845113,109471500,63.83655918871903,73,0,69
2019-11-04,140.14105224609375,140.3884084524127,136.7638126059105,136.8399210912233,84442800,66.78420164094962,73,0,53
2019-11-11,142.33865356445312,143.9654418359498,139.84616198915384,139.86519274239905,114382000,68.73484368858973,78,45,78
2019-11-18,145.4003448486328,145.57216073538706,141.75387455216378,142.61298311714668,96703300,71.26657416555554,62,0,57
2019-11-25,143.0425262451172,145.38122319870487,139.98788619530123,145.1903118369922,81036400,66.78172178410193,68,0,60
2019-12-02,144.8084716796875,145.29531239285555,142.68932210576403,143.23343476975114,86292700,68.38639944111975,67,0,41
2019-12-09,147.35720825195312,148.817701585356,144.1594022393678,144.76077242243556,122156500,70.5942766120415,79,0,61
2019-12-16,150.2304229736328,151.28999760840472,146.76532479075158,147.00396759528937,105143800,72.89262678657315,65,0,51
2019-12-23,150.53591918945312,152.30188225025285,149.34270484177895,150.40227976513782,67651200,73.13307674188276,76,0,65
2019-12-30,152.81735229492188,153.49510448810574,149.39998447964595,151.5668659247768,113932600,74.92209628084366,25,32,16
2020-01-06,155.76693725585938,156.49242076357814,153.71461479351214,154.48781521360016,108632700,77.04984629410995,28,0,24
2020-01-13,158.17247009277344,160.54935800256234,156.57833768301245,156.88380750710223,111893100,78.64145429075901,24,55,16
2020-01-20,160.40618896484375,161.08394114088054,152.92235187662158,158.6402404235513,136331400,80.02662672307612,43,29,22
2020-01-27,171.72738647460938,175.83204634656084,161.87621734752926,166.14315260719002,193466800,85.24841611334367,47,57,32
2020-02-03,176.3189239501953,182.0367984248211,171.8801573386687,172.7488209771386,197347600,86.76023154023021,53,62,32
2020-02-10,178.77212524414062,179.63123365203245,174.35245513421833,174.76292839797338,116235000,87.49748567247815,36,0,23
2020-02-17,162.88311767578125,179.23173363679348,156.24029434324817,178.94457707036955,278025500,63.020134395867984,73,58,53
2020-02-24,163.24684143066406,167.50628401745882,145.49117240373565,156.32644304333738,382709800,63.27341907688164,64,46,40
2020-03-02,147.05140686035156,163.55316262191238,143.57684259580768,158.93956767463743,312783700,47.63005096479854,100,80,94
2020-03-09,134.38787841796875,154.97680080270482,129.21911948088817,139.07806262902596,436512700,39.42271361326743,100,61,100
2020-03-16,140.62869262695312,147.72139028792844,126.8453252111023,136.65640687044683,407919000,44.49843392711399,81,53,70
2020-03-23,145.59645080566406,157.7239030291253,142.01659725485607,142.04531144706303,320927800,48.21782650922231,69,72,67
2020-03-30,158.05894470214844,162.7204009255255,143.92140930869803,145.35717755215856,269072900,56.1557765357077,59,57,50
2020-04-06,164.5198974609375,166.30981715021082,155.3501227684403,159.2362663747714,187105500,59.61240255139373,59,72,59
2020-04-13,166.08966064453125,172.29217484960833,158.9969626079291,166.83625890044846,230738700,60.42868922211754,53,37,53
2020-04-20,169.8321990966797,170.07149375669667,162.13648925690322,166.65437360645512,185942100,62.38087092627651,69,70,61
2020-04-27,174.72340393066406,176.31232417307075,166.35767093933512,172.29217631350016,192597800,64.82333785697631,54,66,55
2020-05-04,172.05288696289062,179.480589092055,168.9803366302558,176.2836154487751,166836200,62.43967534559215,49,48,44
2020-05-11,177.70977783203125,179.04982199557242,168.15712513269514,169.93747786733465,181809200,65.34655427141212,45,45,36
2020-05-18,174.5093536376953,179.17419922693705,169.508571208277,177.9551924193887,125537100,62.40400012772242,37,36,35
2020-05-25,177.91677856445312,178.47349013654497,173.13675701616333,173.48230162483878,156668600,64.24979623870794,41,76,30
2020-06-01,188.93582153320312,190.5483681965117,174.70132330409567,176.89937580258368,175523200,69.46983268624692,52,43,41
2020-06-08,186.4402008056641,188.43667912161857,176.6209810332352,185.37477282566107,197243000,67.08085021525793,43,27,31
2020-06-15,189.89566040039065,195.7603117470672,186.2098604912892,186.2098604912892,167979600,68.68653311430823,50,34,30
2020-06-22,196.4801788330078,198.063931147309,185.7779178294469,189.85725721630303,175552800,71.53568016543713,40,49,30
2020-06-29,204.28375244140625,206.0498632018672,196.76816656578023,197.420853941837,128414100,74.4972679869891,52,0,34
2020-07-06,199.68605041503903,207.6911649598471,193.9173900381108,207.6431698039326,167206100,69.8837523738745,54,44,38
2020-07-13,203.2470550537109,205.34911666776648,193.303066319786,197.15203715471384,186056900,71.36298279603623,73,58,43
2020-07-20,195.8658447265625,202.45037785626337,189.57886101567752,198.87016236698736,180328900,64.3117504447961,59,0,42
2020-07-27,204.3892822265625,208.90054827194817,191.01864124546933,192.9287369987867,233193100,68.21708017428445,96,97,100
2020-08-03,200.7898712158203,207.6815476242302,194.98280912183697,203.81337550103527,161653300,64.98312216055766,56,48,45
2020-08-10,201.2793731689453,203.8325628567288,199.17731153299064,201.0298188908104,109696400,65.22456895490731,54,62,45
2020-08-17,212.78271484375,213.6871519993567,201.00582846069904,201.6119822306415,151335400,70.39131804331532,63,70,61
2020-08-24,222.8854522705078,224.04967804549813,211.09893441057724,214.4568945800821,172475600,74.03936110095799,76,85,55
2020-08-31,203.2958221435547,220.6340383393368,194.54974643001705,220.59555820188143,216667700,58.8883360157548,60,50,37
2020-09-07,197.29185485839844,206.61523221413967,193.62601006857324,205.3259204877021,147609400,55.16252954823781,55,58,37
2020-09-14,193.0006103515625,200.22647652123064,188.82481914846844,192.4810478822865,193397200,52.60091413441016,58,51,40
2020-09-21,202.3721160888672,204.52737044039057,191.6632175931433,192.28863349712583,150695700,57.26788356396939,43,34,22
2020-09-28,201.8910522460937,205.8936615458215,197.0706116327126,205.41257912080047,135880200,56.95785859884811,39,0,23
2020-10-05,212.5036773681641,216.6890993142677,200.43813956090568,202.54526773445093,139217700,61.862853096730085,41,36,22
2020-10-12,206.67300415039065,213.88924022630184,205.02769586523613,208.88598614996403,121895200,57.95518631802778,34,0,20
2020-10-19,195.0115509033203,208.15472534458965,194.4535082496404,205.83590469719385,166238600,51.014535853304615,50,28,26
2020-10-26,208.2028350830078,210.05982073319336,192.0673276948251,196.34897268891544,169052300,57.25118148367352,39,0,18
2020-11-02,208.35679626464844,219.48903568089148,201.78520873315296,213.63907176978967,179192900,57.31948174530364,50,57,55
2020-11-09,203.09375,210.8199322552386,202.9494164695161,208.99182498753555,117695200,54.13535826235682,38,0,33
2020-11-16,206.31692504882807,207.68677431464604,200.808588648384,203.91487174407925,128311900,55.75631104827779,32,54,39
2020-11-23,207.7639312744141,209.64507633338783,203.3939151329228,207.26230633059964,102206000,56.49959852466853,34,42,34
2020-11-30,204.32003784179688,209.28815367113225,203.7508779156996,207.0307970449822,130131600,54.16718402988511,35,42,26
2020-12-07,211.535888671875,212.336578091379,201.72505497780668,204.2911177362304,148535000,58.07271129984199,33,0,28
2020-12-14,213.2144012451172,217.66159381083648,208.3909826150488,212.10500612825817,174364400,58.94900276269456,29,0,26
2020-12-21,213.85113525390625,219.15689708518127,213.38809107020592,213.60032272104965,66159600,59.29653993386378,29,0,31
2020-12-28,204.75411987304688,215.1244698783956,204.4550702745892,213.8703780965584,117825900,52.46285381899007,38,44,27
2021-01-04,208.69967651367188,212.78994086524128,205.7863422209053,206.48090097050968,117018400,54.8910428788686,36,0,33
2021-01-11,216.41717529296875,217.8159639568028,204.541919239734,208.2848973558453,129485500,59.27315176710231,38,39,33
2021-01-18,224.67486572265625,231.9485902901672,214.56498296368383,216.7644609929277,213074400,63.37317538653687,74,90,63
2021-01-25,234.41818237304688,236.4343681454528,223.17962108139685,227.289169102844,178002900,67.52710783239567,55,78,56
2021-02-01,234.24452209472656,237.23503297528765,231.8810350621445,234.09016915743263,111314500,67.38042736644704,41,0,32
2021-02-08,235.57579040527344,237.43763786783185,232.43092639109616,236.13530879796275,80694200,67.95507701898137,33,27,33
2021-02-15,226.78770446777344,235.8572686847237,221.16030696672144,233.7977698525457,135203500,60.39170353936535,43,46,31
2021-02-22,220.029037475586,229.611075577832,219.73896284284643,224.39945494845057,159527400,55.29455336904712,40,33,26
2021-03-01,224.72817993164065,229.1566089983526,216.83822732141647,219.2361636416933,184695300,57.95184568323524,42,32,24
2021-03-08,229.1952972412109,232.1153562882127,224.1383850774621,227.18414657385205,136250500,60.36377516702901,35,28,22
2021-03-15,227.66763305664065,233.07263262665,221.7598383685016,224.8635975457353,168649200,59.11495400973593,33,32,26
2021-03-22,227.96731567382807,231.1871127848177,223.45186872347784,227.51286890491983,153184800,59.29286906032623,32,37,19
2021-03-29,241.62969970703125,242.6256112789347,230.17187738099943,230.57797595610305,112900300,66.45885159373017,38,0,19
2021-04-05,247.13137817382807,250.61224394535017,243.6601908999372,244.40471228097533,122009100,68.83780884755224,43,45,33
2021-04-12,251.95623779296875,252.8264764028941,248.34002044170168,249.39394396098496,117468700,70.79418432357078,33,0,24
2021-04-19,246.135498046875,254.47989846465504,244.5787793719644,251.59850902664564,144749400,65.455337365186,49,0,30
2021-04-26,238.313217163086,247.6245225290653,237.626707716293,247.00570355404145,145818100,59.014417145255045,40,34,27
2021-05-03,231.0904235839844,245.8840812662729,230.19120851546435,238.2938668913847,153149900,53.75455231633126,36,0,21
2021-05-10,235.0740966796875,240.93354255241744,230.70369376865224,233.7977888949013,124403400,56.07967147139295,28,27,16
2021-05-17,243.72862243652344,245.1338701641189,236.3340916851915,236.4310114406996,100551200,60.70228694546626,26,0,13
2021-05-24,239.6679229736328,244.30040322075524,238.25297444018344,243.41848375086136,85316400,57.63703566954022,23,0,15
2021-05-31,245.7637939453125,248.10912179730764,235.50062222934648,237.6521105784226,114060600,60.834354316492735,25,0,14
2021-06-07,249.4368591308593,252.53808442711684,245.8413489727071,246.4422100799176,107972700,62.66294776339491,27,0,14
2021-06-14,257.0832824707031,258.59513571313266,248.1090827523332,248.1672286789073,135676600,66.20074827477006,31,0,18
2021-06-21,262.5395812988281,263.26643508402736,256.58908702338994,257.94587484061066,108242300,68.49478444144566,30,0,19
2021-06-28,271.2908630371094,272.0274175708418,261.2796779348488,261.2893492058306,98008900,71.8006860178937,30,0,17
2021-07-05,273.791259765625,274.90576285138275,266.3870292501863,268.35437873832467,116700800,72.68268368288577,29,31,17
2021-07-12,272.71551513671875,275.3322004099488,265.9800216124111,273.297004039187,132350600,71.64444698696963,31,0,15
2021-07-19,277.38677978515625,281.1954864033692,274.21770802718413,275.08022577949384,136499300,73.4199874411038,40,0,17
2021-07-26,277.6678466796875,279.712714464842,274.98331443897433,277.40616038863965,89450800,73.52739849508859,26,0,11
2021-08-02,278.0942687988281,282.5522816674277,276.39827664097857,278.0264220143327,79179600,73.7010374348934,26,0,15
2021-08-09,281.7575378417969,285.72130922555067,277.5030072749772,277.7840656125497,97206200,75.20562492032629,31,0,16
2021-08-16,293.2497863769531,296.9686788236476,280.2676066968199,280.3161445238307,131680200,79.22176117914282,32,30,15
2021-08-23,293.0749816894531,296.3375355546533,288.22001374843177,292.25935063124626,101889000,79.0121175247678,27,0,11
2021-08-30,291.501953125,294.56057675276963,288.8414403919211,293.4342503584864,63260700,77.03650390380339,22,0,16
2021-09-06,295.9783020019531,296.4637988441718,285.54980968108094,292.09432726420386,113423000,78.67088436245255,30,32,22
2021-09-13,289.91925048828125,296.4540479585796,281.12205101162635,294.9490197603995,148192400,71.27611591775369,28,35,16
2021-09-20,275.7621765136719,292.1719620769194,274.54843453958,290.1814370923577,126715200,57.64260560804139,25,0,15
2021-09-27,284.6079406738281,285.1128763474515,272.1209762887225,277.42259343514155,146776200,62.472718768983526,29,0,17
2021-10-04,287.7150573730469,289.326910003125,283.86993173408064,286.6178300693143,98805200,64.02453872400115,25,0,13
2021-10-11,298.4931945800781,300.7167785820507,289.1910577881268,290.5310339147969,109596200,68.8383158396925,29,0,16
2021-10-18,313.79595947265625,316.6409631077173,297.4735326701949,298.26006460942443,132617900,74.13094082299813,52,54,24
2021-10-25,324.3118591308594,325.18574743557576,312.03848592703883,314.92233807526384,136124300,77.01943864917308,48,31,24
2021-11-01,321.2046813964844,328.96294066095754,319.9521209473566,323.23408416248776,114267600,74.37682665563275,38,50,21
2021-11-08,329.2833557128906,332.26431327463087,320.923114765666,321.6416405709213,97344000,76.6227039151076,38,30,25
2021-11-15,328.708740234375,340.14852583796414,324.4771844627138,328.97137746795613,127546900,76.11169742712552,29,0,20
2021-11-22,321.0919189453125,330.04141511002234,319.1852979957577,325.2456659793601,129003900,69.49552368467032,42,69,24
2021-11-29,325.8487854003906,326.65617148119134,309.3700583499197,321.30593619692377,158360800,71.1804267336868,38,67,18
2021-12-06,325.5375061035156,334.4286390145245,315.284500997874,325.3040507806035,169029100,70.90443333531479,38,43,16
2021-12-13,324.1269836425781,327.59004255064616,308.6112898960992,326.5686162142162,160683700,69.58773805296714,31,0,15
2021-12-20,332.6387634277344,334.9247495224456,323.6698214906888,323.6892662064443,70268300,72.86268198653018,35,0,13
2021-12-27,307.7649841308594,333.78658220419493,307.3758820596032,332.5998015905831,135589000,54.42013678096473,37,0,30
2022-01-03,309.603515625,314.60356797191446,296.39331130148423,304.62293767865776,180414600,55.320337931937374,36,38,20
2022-01-10,295.0702819824219,312.1424116132852,293.52358139711515,311.7435723901686,173479500,47.35807598025873,71,84,63
2022-01-17,288.630615234375,303.1638032646103,268.533180906344,300.65406940631453,342374100,44.31450548460499,85,100,47
2022-01-24,304.92449951171875,306.53930139921533,286.4321605659061,294.41859457240975,227255900,52.61292092302956,54,43,30
2022-01-31,302.7357788085937,303.4361744780052,291.733751196256,301.0626130253658,171065700,51.50263973121726,42,41,28
2022-02-07,291.3446350097656,300.70267830262947,283.4165649025768,295.76101942532983,177961700,46.055329213178446,42,38,22
2022-02-14,273.2019958496094,289.3151325924635,273.03629965616943,288.8862263596059,146272900,38.98323095162813,45,0,25
2022-02-21,292.61962890625,293.86734790006096,264.67263326438695,265.6376870726082,187254700,48.158637433036674,36,30,21
2022-02-28,281.22442626953125,295.4854825242605,263.1909708588334,295.2515445139575,186192200,43.97905895447041,38,38,20
2022-03-07,286.9659423828125,287.1413959147173,268.8642426420314,275.8826516499603,160569400,46.498551360771,35,40,18
2022-03-14,291.93731689453125,297.30837275446294,282.0725323680587,285.8936891332238,155873500,48.65193454224029,33,37,19
2022-03-21,305.94488525390625,307.98220462024,290.7968032545446,291.5961311664301,135186200,54.240587799613046,34,35,19
2022-03-28,291.9470520019531,307.192648562483,289.2274033550409,305.9838993038721,148089300,48.55354177750381,31,37,17
2022-04-04,280.3666687011719,295.9924159834642,273.41647138960195,289.17870236989233,143216300,44.405475538806265,26,36,20
2022-04-11,279.138427734375,282.39422425874454,271.3206904867113,280.8248105091679,94204000,43.97634519146488,33,31,19
2022-04-18,276.0776062011719,285.9033902256641,263.1909941142516,281.30242054604435,204535400,42.86463660073967,53,54,28
2022-04-25,282.6671142578125,283.6418956342817,269.2541129982467,277.99790313509425,165449500,46.0279375495732,38,43,24
2022-05-02,253.9793243408203,279.1287065150394,252.7608473870686,278.3391358288461,217079000,36.5424100722034,48,40,27
2022-05-09,247.6725006103516,261.5631229697682,243.71488985561984,251.19146263777304,178694600,34.84241931985076,38,30,18
2022-05-16,256.4956359863281,258.5083603731719,240.7846556605972,248.0734539723448,162658800,39.110096777658754,33,26,18
2022-05-23,266.16845703125,271.31750913902687,255.430637773838,256.25135768481306,115032800,43.48067127452848,27,0,18
2022-05-30,264.2046203613281,268.34731107187065,255.59679510031825,258.3813991105593,134700500,42.80883484923976,27,26,18
2022-06-06,245.9825592041016,266.4517917155712,235.9677781155455,261.6349334310703,165761500,37.08322649362222,37,0,21
2022-06-13,247.3211364746093,251.26843424817747,237.44314179804496,240.3352068891193,132122200,37.74196682916146,26,25,15
2022-06-20,254.2875366210937,262.14301241586566,247.8096777638899,249.7051608321813,131765000,41.19283005893542,23,26,12
2022-06-27,260.1009521484375,261.8401031652253,247.096395034856,251.1511540541768,101334000,43.98317854583647,21,34,14
2022-07-04,246.92059326171875,262.88562005088346,242.41638275148367,259.0360326197919,125339800,39.4166287685283,24,0,12
2022-07-11,256.2514038085937,258.79174483824187,240.29615860857805,244.819913901066,123652800,43.86036230679177,25,25,21
2022-07-18,262.57293701171875,263.85287270769817,243.8428674348228,253.82833976606395,150684000,46.71210833669392,42,30,17
2022-07-25,275.98785400390625,276.99421627776303,261.7228901651272,263.5597525253142,133424800,52.25480556897568,26,0,14
2022-08-01,282.5242919921875,283.1593696760918,271.2393262142193,275.33317549562656,101705500,54.725851124270726,28,30,14
2022-08-08,284.6347351074219,287.42908891933536,279.93511837483686,284.1755195726436,97127600,55.5261876429249,27,0,16
2022-08-15,270.0331115722656,285.81661461862365,269.3672833219495,284.1325170547378,98481700,49.06376456572673,23,0,17
2022-08-22,256.01202392578125,274.4881229767888,255.2189344188305,271.5409447592633,112030100,43.79306661756068,22,0,16
2022-08-29,252.7025604248047,259.2137406654013,246.6809430576446,253.4662773121438,91573700,42.62901266502347,19,0,17
2022-09-05,246.955078125,261.8671728628084,244.6443409420498,252.13466129513068,118418600,40.61014867562936,25,36,18
2022-09-12,233.96209716796875,246.1522098817031,233.91313789195507,244.5562450536259,153435500,36.411962300915455,25,36,18
2022-09-19,236.037841796875,238.7695959507664,229.6049787185884,232.9046275764288,148979800,37.52317171868259,24,30,19
2022-09-26,243.99810791015625,245.3493060820525,227.8719073309316,233.903324893856,147294900,41.728636658257706,24,0,16
2022-10-03,221.03761291503903,245.1143087826665,219.2849845956559,242.7546124079637,140131000,34.51243050956202,24,0,14
2022-10-10,231.5436553955078,238.8381393148531,214.5558324343847,215.260804176362,147208000,39.65476483864785,23,0,12
2022-10-17,226.49139404296875,245.7997416549484,225.2576859360683,230.84850099602912,190340600,38.10517508047111,50,33,18
2022-10-24,215.50558471679688,231.6611596791837,215.44682462164948,226.2172079299073,178428900,34.910623560820625,31,26,18
2022-10-31,219.8235015869141,226.81445836195047,208.9747872326064,215.49576786334603,162966400,37.14120899642845,31,0,19
2022-11-07,236.68408203125,242.81341927143933,230.0945693973185,230.51558633169253,167494900,45.05874831380657,25,34,18
2022-11-14,243.0950927734375,243.78240928452703,233.3253399123849,233.47261667105545,116305900,47.75350779609504,18,0,13
2022-11-21,250.5181427001953,250.7047032506518,233.8948365498046,242.8299812172941,99529500,50.76470085539823,20,26,15
2022-11-28,239.9432373046875,251.4803862782269,237.8223770502004,249.27114498542144,113950500,46.64064268920852,20,34,12
2022-12-05,252.5605010986328,259.1391436316559,238.65700368984355,240.40475806944343,151494400,51.68407950436137,23,30,17
2022-12-12,240.0021514892578,249.59517245931568,234.1010278329948,249.12387183841423,200200200,46.92948134271429,19,32,12
2022-12-19,230.2815093994141,237.6063787770655,229.6334616430044,236.8895918726832,84004400,43.58705656980581,21,0,15
2022-12-26,224.94989013671875,241.2982716208244,221.8667714160164,231.3812257769257,118072600,41.82740894230909,25,0,14
2023-01-02,231.49905395507807,231.67578608133303,215.3765024295576,223.0842914662416,166272200,44.77659876502548,26,0,49
2023-01-09,231.538330078125,237.9893225729308,229.3290885359112,230.9982902602193,108462800,44.79467436559735,27,47,44
2023-01-16,236.25135803222656,240.72875137875675,226.50123187844235,229.5450814690909,202707800,47.035017321522886,44,55,55
2023-01-23,248.17144775390625,250.55742124700228,237.61618340829008,239.23628775675945,143621800,52.30676377561221,32,40,57
2023-01-30,261.8982238769531,271.7465302451499,250.1646849296248,254.1315091293096,197063100,57.546966816530905,43,100,72
2023-02-06,264.4413452148437,269.9889909366981,255.93821527390028,268.84017199887205,178794800,58.45764647121632,33,0,46
2023-02-13,247.5724639892578,262.5640255620137,246.42078280013976,259.88660749127786,110492200,50.69009877877426,22,27,40
2023-02-20,242.4144897460937,252.8190018210868,241.9419936389572,251.55904224186173,125456300,48.565166676239926,20,32,37
2023-02-27,249.7281646728516,256.04765375136685,241.7648222921905,242.6901084069092,118491500,51.65954775433838,21,36,31
2023-03-06,261.2843933105469,262.3081199500826,241.8829575849109,251.8150045043152,167975300,56.1486976954208,28,44,41
2023-03-13,268.027099609375,278.894238312821,259.158148457485,261.05792561758466,237194800,58.5664318103632,30,61,48
2023-03-20,276.11846923828125,277.053578434974,267.7908936242636,273.5886968109537,138588700,61.32230428267877,27,30,38
2023-03-27,279.8885192871094,285.9028799696013,277.0733083581466,279.7802558082159,130591800,62.57146792087418,21,33,42
2023-04-03,279.0517883300781,287.5073032421053,277.23077519590703,278.7761730957327,107553300,62.09215528169479,24,29,35
2023-04-10,283.9341735839844,287.1923513672801,278.7368359986835,279.15024385262046,106358900,63.83309898136589,23,26,37
2023-04-17,290.74578857421875,294.8800468988335,271.0589013899693,280.7842284653575,181903200,66.16758543509499,46,55,48
2023-04-24,299.6344299316406,304.33959497114984,290.6276846621797,291.33641383314296,152968600,68.98126191719771,28,37,35
2023-05-01,307.42059326171875,308.09979329228884,298.6500811641806,301.44561561994726,123438500,71.23776825447477,25,40,29
2023-05-08,309.0841369628906,309.50739783898683,301.465321033932,305.2451998684466,118820100,71.71126966336547,24,0,38
2023-05-15,309.6118469238281,318.3620636421033,308.3885711303924,310.2826571330013,133103300,71.86947542155029,30,55,43
2023-05-22,323.9555053710937,331.403539726326,315.6787877053169,318.87502579708115,155386000,75.8267266325452,28,0,29
2023-05-29,319.01318359375,333.98819045042217,318.1450620184974,321.52873715821653,135058300,72.06492826284703,30,42,40
2023-06-05,332.7846069335937,334.4616624272819,318.9835354576575,319.5655645722856,119008000,75.68473009249144,33,31,54
2023-06-12,329.0556945800781,346.72384645111265,327.5858247663164,332.9227732186063,136925900,72.92908184360411,24,40,32
2023-06-19,331.3147888183594,335.5271171870103,324.0541603858188,329.6081393791092,112775700,73.55722608306127,27,28,34
2023-06-26,333.58367919921875,338.1018485891407,328.12835649609383,330.19012991170973,74501900,74.20461063576798,21,27,36
2023-07-03,332.64654541015625,338.35833698510464,322.5842716824579,332.745170950143,138831400,73.40522732857667,32,36,50
2023-07-10,350.2850341796875,361.8270509951258,334.44190866860555,334.97462501074943,173838900,78.17162298357988,38,39,48
2023-07-17,333.2088623046875,353.1361006768723,328.61178568719,348.79552274490044,229846800,65.86444044437741,43,60,41
2023-07-24,323.0775146484375,336.7207442343576,321.9528944979642,335.8822465249941,139639400,59.84446290084193,27,0,43
2023-07-31,317.8786926269531,330.6143626328565,316.7146041895466,321.5977725947555,104423800,56.96712679569167,22,0,32
2023-08-07,316.07342529296875,323.82730227780735,314.8994922251554,321.6175299766696,100957600,55.96095304962143,21,26,32
2023-08-14,323.26727294921875,325.44217186855207,307.99362367338045,316.8810227322207,107310400,59.06380154720505,20,26,23
2023-08-21,325.0368347167969,329.17900782308294,315.1608511419301,329.0504869601951,94280700,59.81384815850855,20,32,33
2023-08-28,329.08013916015625,331.0276525774397,323.04976536786614,325.44215404813133,77431900,61.54749556684162,17,34,21
2023-09-04,332.22381591796875,334.55689180730053,325.2740657622709,327.5082771346521,88604300,62.88804940284553,20,34,26
2023-09-11,317.1083374023437,336.9690025372487,316.85132586781475,335.2785309661413,112710500,53.2714252168103,19,27,36
2023-09-18,309.21942138671875,321.6360429909513,306.15480273702576,315.61556569818214,120521100,49.05523678866888,19,48,27
2023-09-25,315.3190612792969,318.2156382406954,305.9176385002207,307.44003766933764,106147500,52.20501226473164,20,33,26
2023-10-02,328.6253662109375,329.0207940895387,311.3053415375992,315.44751418398585,103122600,58.26678744881776,22,29,31
2023-10-09,326.3417053222656,332.302900472996,322.6345124191028,326.79647604022034,104035600,56.93223835251848,20,41,24
2023-10-16,336.78125,342.24812359609695,320.68708813431783,328.35848687245675,160646800,61.29638774203423,34,33,43
2023-10-23,342.1195373535156,343.4541328220172,323.2079059449411,336.6526648020145,138937200,63.34199032290457,24,31,31
2023-10-30,359.0540771484375,359.7164121909106,340.834433020937,343.2762391306503,124402100,68.9486739334063,29,44,43
2023-11-06,365.4501647949219,368.87065983514105,356.2464123370627,358.16426930723065,127419900,70.76725417731376,34,51,49
2023-11-13,374.2949523925781,376.2167020543969,363.5470300626206,367.4697633938658,171572800,73.11236120153855,56,55,55
2023-11-20,375.2855529785156,380.6842578989277,371.6104673975901,373.7798347229181,81772300,73.37002868246125,31,68,48
2023-11-27,365.3300476074219,376.5138314895404,359.4855651713321,374.9288794143856,139885200,66.47530740210874,29,40,53
2023-12-04,370.84765625,374.0869091144722,362.655477167984,364.7654414516997,126766300,68.2557786701943,29,28,54
2023-12-11,367.1329956054688,372.4920989373836,360.70406681698574,369.7976890043968,190479000,65.72500264027738,25,0,41
2023-12-18,370.550537109375,373.3935296277604,366.5584549242768,369.0547344020283,62377600,66.93951744044753,21,33,51
2023-12-25,367.1131591796875,373.611435996428,363.3191773922938,371.8382690210845,81392100,64.46523583019138,19,32,40
2024-01-01,379.1686401367188,380.5554922110054,363.0517297560229,367.1825089867044,111366700,68.81841619095229,30,46,50
2024-01-08,385.8056335449219,390.3227279078832,376.80116135176416,382.3682801796844,98932900,70.92982531275995,31,39,44
2024-01-15,398.7724609375,401.8135837097562,386.4495018314949,388.03445407534286,125073900,74.55496175956901,41,68,83
2024-01-22,393.83929443359375,411.4124054858439,393.4727804720805,400.5159006689896,144683400,70.93095300105574,56,82,68
2024-01-29,410.15435791015625,410.4020057606588,398.0196132355309,398.0493297683732,124978100,75.22084919059472,39,73,66
2024-02-05,405.6372375488281,416.8606543436434,399.59465456803593,410.15433163417725,112687100,72.05047575816359,37,77,64
2024-02-12,399.13275146484375,406.0301047529842,394.2103409204103,405.0476154860755,87045600,67.63020472287504,34,90,65
2024-02-19,404.63079833984375,412.7091076390738,400.79012530651073,407.0820849160264,87518200,69.34231426396113,34,78,71
2024-02-26,399.04345703125,414.18784536885113,395.3715092141972,405.5438474265937,116606900,65.5480067061154,36,56,76
2024-03-04,411.9548950195313,415.0115452878592,398.21976094433535,403.0429233771495,92383900,69.67713625668607,32,55,54
2024-03-11,422.0081176757813,424.5784900650799,409.6623709539,417.05590543702056,137011100,72.44624678162694,36,64,71
2024-03-18,418.2369079589844,427.5557764792736,415.83526074059097,426.5732569023373,90423800,69.86866423415893,27,51,53
2024-03-25,417.2643432617188,424.64797423435937,414.6741029812562,417.7704584950051,72601500,69.18501827362604,27,51,57
2024-04-01,420.0530700683594,425.4220834287486,414.4061794123471,421.7699428895341,78916500,70.0887823166976,25,63,49
2024-04-08,408.7195739746094,426.1167517537469,407.2210052256008,422.5936614486304,90093100,62.11552279491333,26,50,47
2024-04-15,405.9606323242188,409.3447990752087,392.7514819370642,407.518744019074,102393100,60.31670050133488,42,56,51
2024-04-22,391.9476013183594,409.8707609860267,385.08995371689446,391.04449261741786,142207200,52.06885700466996,30,47,49
2024-04-29,407.4294738769531,411.5281869901464,391.65985295485103,394.6470568074541,83963200,58.77588693548994,27,38,42
