Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,GOOG,MSFT,NVDA,GOOG,MSFT,NVDA,GOOG,MSFT,NVDA,GOOG,MSFT,NVDA,GOOG,MSFT,NVDA
Date,,,,,,,,,,,,,,,
2016-01-21,34.87419509887695,45.08921813964844,0.691962718963623,36.35338117530706,46.34805441772671,0.7031863748512425,34.595198770928896,44.279335883874445,0.6639035792445745,34.983303948928025,44.89554998668356,0.6778111907829366,193232000,178130700,1469824000
2016-01-28,36.217369079589844,45.91669845581055,0.6880589723587036,39.35210572686719,48.495991800936274,0.7185580410044023,35.48998307064576,45.11562121825897,0.6709795102053723,35.98171600616207,45.652607686152194,0.697574690152981,476180000,304207600,1545844000
2016-02-04,34.08353805541992,43.75994873046875,0.6204729676246643,36.219859377968255,46.48889549613869,0.7039184104457041,33.03430657339102,42.42188509484089,0.6051014478690542,36.0111100617091,45.863876565573776,0.6890348403561567,415374000,253264100,2318592000
2016-02-11,35.29318618774414,46.14556121826172,0.674883246421814,35.360445586050695,46.45366981439607,0.6812270568513589,33.323666040203214,42.70357068746007,0.6038813994762464,33.6291670077134,42.853224201718525,0.604613382077528,203560000,161202100,1937780000
2016-02-18,34.85276794433594,45.537071228027344,0.7763842344284058,35.53431711503105,46.99113602812181,0.7783362077682512,33.91713069285459,44.5085861219454,0.7234378519850427,35.37289837482208,46.397098762168945,0.7302696714159705,187904000,147653200,2750188000
2016-02-25,35.81381607055664,46.946807861328125,0.8037112355232239,35.87110913891802,46.955672625694355,0.8066391658628976,34.40562596233785,44.872104632316805,0.7641844667993407,34.87518737678905,45.865123969474,0.7793120099337509,202944000,156883800,1617436000
2016-03-03,35.13575744628906,46.84927749633789,0.7770088315010071,35.84371255697323,46.96453972376717,0.8090882519729138,34.144316968335986,44.84550595581904,0.7669686611856346,35.80534865984333,46.96453972376717,0.8056599267656434,208260000,157956500,1215004000
2016-03-10,36.672733306884766,48.18806457519531,0.8105575442314148,36.741486516726326,48.40972081221499,0.8132512783443996,35.04209098773291,45.35973220841832,0.7601120045308244,35.27923786754355,46.92905877238232,0.7816615271289968,197360000,147543600,1343656000
2016-03-17,36.77088165283203,47.85117721557617,0.8431267142295837,37.15250987814199,48.76440035815886,0.8492487144522812,36.460496321785925,46.92908592434659,0.7926811217901986,36.690668303973794,48.06396543219363,0.8076189144313939,187596000,163028200,1907992000
2016-03-24,37.392147064208984,48.808719635009766,0.8756960034370422,37.75833163245404,49.33182867100206,0.887695199795904,36.30754317538717,47.28372649556995,0.8328417640892691,36.46945986701563,47.73590388766848,0.8355354397837665,131648000,83907700,1148856000
2016-03-31,37.1510124206543,48.87077713012695,0.876675546169281,37.50523891322059,49.34955552098675,0.897245614446067,36.63686098336921,48.06394838206612,0.8480244505361045,37.32837653555824,48.72005247867472,0.8796141440329035,132314000,110149500,1915060000
2016-04-07,37.45143508911133,49.07469940185547,0.8996943831443787,37.58396215267903,49.15449579853354,0.899939246826442,36.419642758317686,47.66496531534709,0.8605133331843967,37.13507452292251,48.64911974697454,0.8710432305087941,140484000,108568800,1665044000
2016-04-14,37.49876022338867,49.287498474121094,0.8925930857658386,38.357175588830614,50.33371655437246,0.9173261351831458,37.33235831463007,48.82645293178939,0.8835324845123184,37.56552168177956,48.95944807403762,0.8972458474634817,161262000,139249400,1670180000
2016-04-21,35.165645599365234,45.16468048095703,0.9136524796485901,37.8863689942184,49.85492797869628,0.9141422653295044,34.49430977001508,44.81889723996565,0.8852462529938817,37.633778503570134,49.47367892267854,0.892837551550267,336296000,275872000,1160724000
2016-04-28,34.660465240478516,44.21599578857422,0.851207971572876,35.58065905693674,45.013959785572204,0.9134078497529932,34.326665494211724,43.75495029944278,0.8423922357502831,35.28621528066296,44.88096465867035,0.9080204394213282,204752000,175378800,1708992000
2016-05-05,35.63645553588867,45.262210845947266,0.8830423355102539,36.09430979455676,45.909446765476105,0.8928375823927112,34.66145839851427,44.02980249354259,0.8499833480898222,34.76010298546337,44.21599295350164,0.8583093546473323,165696000,115059700,1361312000
2016-05-12,35.20500564575195,45.04941177368164,1.0618053674697876,35.946839364176505,46.06902836548606,1.0738046162936201,34.90608047887831,44.59723118679858,0.8553704359646009,35.72463818409564,45.39519493882425,0.8894089236120786,155206000,119438100,4923292000
2016-05-19,36.1336669921875,46.53412628173828,1.1061291694641113,36.24526551510704,46.8644746103432,1.1188628948299078,34.71526344962268,44.480625569177796,1.0561733721557902,34.99226801216644,45.060964281926076,1.0576425538464895,167760000,132665000,2077464000
2016-05-26,36.576080322265625,47.18589401245117,1.1492667198181152,36.85408077792071,47.31981939194374,1.1603149017215455,35.88506267293521,45.855584016074644,1.107774253043027,36.014100375204606,46.36449500876417,1.1109659812564954,138688000,105034500,1387036000
2016-06-02,36.28363037109375,46.462684631347656,1.1337989568710327,36.51978136618928,47.087663765051985,1.1671893497780397,35.60257528003599,46.06983885286148,1.1210320453792884,36.49387347952672,46.99837908545864,1.1554044363568738,141066000,106468600,1540812000
2016-06-09,35.81730270385742,44.36455154418945,1.1627696752548218,36.34640361696882,46.47162281840725,1.172835855034856,35.52834007038624,43.802073250882835,1.1274151792291824,36.01409772878885,46.42698217056971,1.1298704078481756,119696000,205691400,1947160000
2016-06-16,34.74814987182617,45.52521896362305,1.1595782041549683,35.70421406138935,45.94484504945209,1.1826567963214392,34.299361078329945,44.20383291393886,1.1423919512450902,35.617523741974864,44.21276308509021,1.1541768639018157,202346000,175421600,1426352000
2016-06-23,34.083038330078125,45.123451232910156,1.1453384160995483,34.97184307082792,46.48054789471152,1.191741226595368,33.045464692221834,42.891385027157135,1.094270762891722,34.74765014078026,45.784140922529915,1.1706267431510076,267116000,282192800,2465504000
2016-06-30,34.76359176635742,45.8734245300293,1.16989004611969,34.95839125591981,46.17698566307135,1.176764618469618,34.060118123334746,44.98952483486304,1.1301163116631947,34.150791928160416,45.28415920187268,1.1473024498585496,116338000,102902100,1293616000
2016-07-07,35.72065353393555,47.775150299072266,1.2958405017852783,36.07039862774865,48.08764165541356,1.3081164157204335,34.287555023614544,45.59665460150014,1.1723453320792432,34.77903709810643,45.90914255197821,1.1777466733333797,125280000,122919800,2087472000
2016-07-14,36.92681884765625,49.91792678833008,1.3311949968338013,36.97364765604894,50.74825566104672,1.3383150689800416,35.77296385073182,47.25730437043366,1.2727618906847056,35.94982622528634,48.0697763054092,1.3027150594642116,120844000,231233600,1677612000
2016-07-21,36.95571517944336,50.16792297363281,1.3763697147369385,37.08973223815451,51.150034229105025,1.4048497593231741,36.58205777007411,49.78400728194523,1.3017324937674757,36.88546816423998,49.98043021421228,1.3282483085347125,120354000,150951000,1950788000
2016-07-28,38.520591735839844,50.86433029174805,1.3795616626739502,38.88179313711933,50.98932546540329,1.4129520530088475,36.83265642620167,49.74829709002188,1.359674798415313,37.21827190558968,49.998287437332365,1.3795616626739502,262882000,151310100,1515200000
2016-08-04,39.09353256225586,51.801795959472656,1.4365220069885254,39.30576740892671,52.230352287486944,1.46082821958333,38.302125710840215,50.596478093935964,1.3834903555611686,38.472761980213875,50.712546497105336,1.3861909678016149,123094000,108074000,1697448000
2016-08-11,38.85588455200195,51.3911018371582,1.5013383626937866,39.34612364081546,52.23035763978933,1.5590349659462872,38.53374264065453,51.096467415657834,1.441186647107021,39.10947471326795,51.81072803554212,1.4441328755655645,92120000,98481300,3562976000
2016-08-18,38.34422302246094,52.0617790222168,1.5207345485687256,39.00285957463011,52.26840861989537,1.5546159487931352,38.2161850011321,51.38798551483804,1.4932366056505875,38.86086793666781,51.58562927991393,1.4991290638015478,90650000,83591100,1506204000
2016-08-25,38.21519088745117,51.621551513671875,1.508778691291809,38.66507436157498,52.735557979768586,1.5380490868068248,38.022630208839566,51.477809075506826,1.4945125387756972,38.21269740531203,51.99887755578643,1.5240288862599507,106396000,93731500,1654796000
2016-09-01,38.8778076171875,51.80122756958008,1.5296859741210938,38.99638104499732,52.27737372723896,1.558956366588035,38.078179132437356,51.217272018908346,1.5087785341750601,38.324794377500005,51.217272018908346,1.5100084111807155,86686000,78747700,1456440000
2016-09-08,37.988006591796875,50.543495178222656,1.4856575727462769,38.877811015893776,51.918036256063615,1.5432145562320854,37.56502687709343,49.95954286465867,1.409898853268711,38.79012482755361,51.77429377903807,1.5282103131464442,138984000,138755700,2402644000
2016-09-15,38.67205047607422,51.89107894897461,1.595360279083252,38.71888308948096,51.971934301451604,1.605199062571481,37.861961435648574,50.291943563419416,1.4846737889093493,38.00793657445812,50.44467186347185,1.488117468689025,133472000,143482400,2502108000
2016-09-22,38.938087463378906,52.133636474609375,1.6425861120224,39.35110460761975,52.16059053908445,1.643815989017311,38.51510779477234,50.9208098130273,1.5626459839535958,38.860367610000054,52.034812901411236,1.6047068154218413,133886000,110067700,1537444000
2016-09-29,38.684505462646484,51.78327178955078,1.678252100944519,39.14933462767327,52.25941806170687,1.7144096247913585,38.337250062707675,51.181351289058426,1.6246306951661085,38.932112801498185,51.93600008616675,1.6398807745519208,136828000,111376100,1596276000
2016-10-06,39.16626739501953,51.307125091552734,1.6339770555496216,39.47216744478775,52.45706480061511,1.6718563486245408,38.39952172490789,50.66926812337537,1.606428446780358,38.810547121683236,51.87311254145904,1.6580821028836665,109774000,103173000,1742808000
2016-10-13,39.931522369384766,51.6844367980957,1.6349611282348633,40.08596621479685,52.061762826937226,1.6477515683746007,38.51162498129384,50.597384433518116,1.5668275096674362,38.921152800464526,50.93877399730998,1.6147916601914518,142690000,118574100,1384512000
2016-10-20,39.810455322265625,54.46945571899414,1.7749179601669312,40.687803702672184,55.13426324270606,1.7943495719360238,39.55786483138902,50.90284180037486,1.630779676883377,40.02120016713587,51.657490494243945,1.654146754481956,158906000,248603600,1662680000
2016-10-27,38.297393798828125,53.391387939453125,1.6912879943847656,40.62851818944756,54.64913695847033,1.7918896030974056,38.03583285875825,53.2296772533769,1.6797274329475267,39.906609538729946,54.45148980280153,1.7884460415873784,274504000,135169300,1700980000
2016-11-03,39.12491989135742,54.05619812011719,1.7208043336868286,39.63922338262036,54.60421731323684,1.7653249158972795,37.393690701686616,52.57385466178867,1.637666601868371,38.22515295391343,53.48122828703772,1.69915903967796,192742000,154530100,2012440000
2016-11-10,38.0871467590332,53.58903884887695,2.2538211345672607,39.41686824918622,54.34368762773014,2.27669619101229,36.24675939741491,51.45984914209332,1.6420942906802842,39.41686824918622,54.334701796157375,1.7584380095488703,293760000,201155200,6007496000
2016-11-17,37.913272857666016,54.629398345947266,2.311378240585327,38.708914090254765,55.40723123235716,2.3428622035750766,37.62730163565488,54.24048017762136,2.2297160884906195,38.208712469575865,54.63844142998749,2.270547164537973,145064000,124527200,2619088000
2016-11-24,37.76630401611328,54.502784729003906,2.2712371349334717,38.83695813447404,55.54291561763367,2.342675167841701,37.60637906252896,54.38520735569241,2.2687736977820125,38.07619139765222,54.53896397475027,2.325924218079115,135702000,86164300,1359368000
2016-12-01,38.42144775390625,55.50672912597656,2.3419361114501953,38.429916470075426,55.515775661353594,2.3476018290101055,36.71931182469381,53.18226636897405,2.0882079556521034,37.736409197859054,54.36711063567556,2.2687737188420694,186326000,134326500,3095700000
2016-12-08,39.7108154296875,56.69157028198242,2.375930070877075,40.07500825221408,57.3880051073802,2.3921883747631933,38.22415656403346,55.027363238883844,2.1564427334882605,38.485717512292815,55.44341413709795,2.3448913839462047,185270000,134839900,2736964000
2016-12-15,39.58576202392578,57.46941375732422,2.6069960594177246,40.00625201432055,57.70457193958906,2.6143861363605874,39.17274487711172,56.18507821501493,2.3796259189697317,39.72426429981283,56.70966689503716,2.3870159959125945,149294000,147585900,4004924000
2016-12-22,39.111968994140625,56.97195053100586,2.6912429332733154,39.750178830534274,57.97589847268706,2.9543319009046223,39.01980137387623,56.800100881789746,2.6178341201340745,39.47616184996431,57.740740334604354,2.6313827865000237,70770000,60996900,4856340000
2016-12-29,39.20413589477539,56.347869873046875,2.5715227127075195,39.42534119873461,57.16188543463295,2.7570153121578413,38.382586785091966,56.10366520457105,2.4481072607604872,39.02627384604071,56.85436882806064,2.584085863834837,104892000,77864600,6089516000
2017-01-05,40.25087356567383,57.15285110473633,2.5904908180236816,40.35330398179674,57.18903034858618,2.6897650196109177,39.11047044978914,56.103677184788836,2.4892458199948226,39.1632820944979,56.24839070994564,2.574971588922046,129854000,105291900,4129984000
2017-01-12,40.159202575683594,56.52877426147461,2.5360498428344727,40.415977998862665,57.34278999093687,2.586549116311212,39.81543656223783,56.03132173802215,2.441456089807233,40.212508353796856,57.035273320944746,2.5675811721522974,102176000,80724600,2318472000
2017-01-19,41.633907318115234,57.596046447753906,2.655277729034424,41.63889048139872,57.97591821173974,2.6924747776807187,39.940988772966705,56.25744528618372,2.536789148237451,40.11187592391945,56.2936245352042,2.5390061473095136,150428000,120108400,2457612000
2017-01-26,39.642311096191406,57.505592346191406,2.8070223331451416,41.946778752057185,59.61298667780129,2.8112098941433294,39.38448658298139,57.4061011528203,2.6284271439770963,41.740519141489166,57.99400177715368,2.657987683266913,267532000,184966000,2379560000
2017-02-02,40.274288177490234,57.28851318359375,2.921816349029541,40.44666912693144,57.71361061118597,2.978720439503434,39.45822016749642,56.754881490533634,2.760464952135763,39.54789809610144,57.207111621932306,2.79101077828497,131530000,134298800,2558556000
2017-02-09,40.80239486694336,58.36482620239258,2.685084342956543,41.002675455523494,58.66329977871872,2.9732998471822607,40.082979664358746,57.27042998968169,2.618326761618891,40.330586999601714,57.45132275258458,2.9279736474239386,114126000,103848800,4898036000
2017-02-16,41.3892822265625,58.563968658447266,2.728440046310425,41.52330308663602,59.36471649996299,2.7540592237336448,40.80239408914875,58.28188837358848,2.5813762137632392,40.84972083490941,58.909744715445726,2.6946917158558468,102876000,81743700,2196640000
2017-02-23,41.612483978271484,59.09172821044922,2.535304307937622,41.66305301201797,59.137221216285226,2.624097834094308,40.863173595713995,58.017991220653705,2.3604300794755746,41.357399997085935,58.61855374199644,2.6021461424028844,154476000,108118700,4468356000
2017-03-02,41.618961334228516,59.13723373413086,2.43097186088562,41.75746362441644,59.21913226967934,2.5365377148183144,40.97278075806525,57.89061195057261,2.347357935027274,41.5432332172239,58.86425481437994,2.522478686175353,99506000,101457700,3744704000
2017-03-09,42.20833969116211,58.91884994506836,2.5293846130371094,42.28232312512343,59.38292313945025,2.540237084215239,41.56116329285978,58.37288515643499,2.402360339066107,41.650343282974895,59.319227363148336,2.4149395803185514,127010000,98599000,2888988000
